time,c,v,f_H,f_P,dwell_time,omega_H,omega_P,model,scenario,replicate,theta_c,theta_v
46652.48614238095,0.7803792394478504,0.5262668263342822,0.3325924371167924,0.22429141819313533,565.1941935853506,4.715718671966501,621.6174613046751,EI,acute,0,,
47302.3609164467,0.7773090217899655,0.5262668263342822,0.3326084078285122,0.2251881379131954,649.8747740657458,4.862336584032284,613.0772214649402,EI,acute,0,,
47974.75541774935,0.7761515658181588,0.5262668263342822,0.3326080982907758,0.2255237456308593,672.3945013026529,5.002631027613408,604.4845825032869,EI,acute,0,,
48209.03800422075,0.7761515658181588,0.5258375725234556,0.33288063916771937,0.225524440004827,234.28258647139933,4.978319624921979,622.2899531152475,EI,acute,0,,
64877.333990571846,0.7761515658181588,0.5252295610351256,0.3332665958538492,0.2255248530787575,16668.2959863511,3.6992888769316288,477.82481327033537,EI,acute,0,,
67508.70247139255,0.7716874259318071,0.5252295610351256,0.3332375078668035,0.22680969534520737,2631.3684808206986,3.7032262633434057,459.2000566545824,EI,acute,0,,
67998.4931607692,0.7716874259318071,0.5231491425809245,0.3345648459129567,0.2268111496902236,489.7906893766459,3.676552058370575,470.59866347143367,EI,acute,0,,
68377.25808466796,0.7740286333051076,0.5231491425809245,0.33458245036520023,0.22613701160352692,378.764923898771,3.802433839541405,467.9918571743268,EI,acute,0,,
69707.20715361457,0.7740286333051076,0.52391538860645,0.33409512124456575,0.22613837233766668,1329.9490689466018,3.729886917192151,473.4087241051577,EI,acute,0,,
71930.08382930336,0.7781357740628831,0.52391538860645,0.33409507731424337,0.22494474370284967,2222.8766756887994,3.7536450066842817,458.7788341503012,EI,acute,0,,
72822.46489192388,0.7781357740628831,0.5266125672676034,0.33238753224068857,0.22494718468870567,892.3810626205272,3.7076470893562923,466.88889273375537,EI,acute,0,,
73603.70481628638,0.7774284310148417,0.5266125672676034,0.332389053219547,0.2251528831008909,781.2399243624963,3.804156335541413,461.9332693157431,EI,acute,0,,
74044.2475380527,0.7774284310148417,0.5264887878932268,0.33246752982991534,0.22515310710403608,440.5427217663215,3.7815226611941912,472.69033264927396,EI,acute,0,,
75144.17262995617,0.7774284310148417,0.5262108743352288,0.3326437136445459,0.22515350920536675,1099.925091903462,3.726170509257188,479.0790654759242,EI,acute,0,,
78171.18683266302,0.7734319378625939,0.5262108743352288,0.3326296788795643,0.22630737830244338,3027.014202706856,3.7098067938648303,460.52773992804794,EI,acute,0,,
78592.98197596967,0.7734319378625939,0.5236622558456792,0.33425269409957387,0.2263101783699227,421.79514330665387,3.689896892892797,470.7799484035639,EI,acute,0,,
84535.97630986666,0.7756621460483057,0.5236622558456792,0.3342609410427771,0.22566505187770153,5942.994333896986,3.5487849444927577,437.68347648744015,EI,acute,0,,
85803.92265103766,0.7756621460483057,0.5257384310042315,0.3329426307911662,0.22566620946804314,1267.9463411710094,3.4963436487233333,442.8701955049556,EI,acute,0,,
88738.3093308463,0.7781894659340706,0.5257384310042315,0.3329409363532615,0.22493217032350965,2934.386679808637,3.493417919883082,428.2254224372811,EI,acute,0,,
102122.31980087262,0.7714631013568084,0.5257384310042315,0.3329098269852313,0.22687214695982688,13384.010470026313,3.1334971690892996,372.10278882935444,EI,acute,0,,
102617.37996942714,0.7727293224737162,0.5257384310042315,0.33292432211502276,0.22651024836430092,495.06016855453055,3.2158295222027813,370.30764195062335,EI,acute,0,,
103202.0956404579,0.7727293224737162,0.5232556235875805,0.33450654066575486,0.22651195371991012,584.7156710307681,3.197609486017393,377.89930289296467,EI,acute,0,,
105681.42810886525,0.776660781525524,0.5232556235875805,0.334518275513616,0.22537325563356872,2479.3324684073414,3.2172161758311946,369.0336201688724,EI,acute,0,,
105839.3869790272,0.776660781525524,0.5259552005700819,0.3328063887148289,0.22537670897157308,157.95887016194905,3.212414675683646,377.9311383157231,EI,acute,0,,
106068.67947477213,0.776660781525524,0.5249236218627102,0.33346076629668464,0.2253769436506792,229.29249574493218,3.2054702828431245,386.54200469578853,EI,acute,0,,
109542.76300217009,0.7755512285947884,0.5249236218627102,0.33345991502035516,0.22569880606813167,3474.083527397965,3.195099250781827,374.2830550915855,EI,acute,0,,
112843.20335370417,0.7797532388094035,0.5249236218627102,0.3334463617620233,0.22447341441033586,3300.440351534088,3.190267462262648,363.3360165354683,EI,acute,0,,
115558.07322211855,0.7797532388094035,0.5266702857322981,0.33234268789392113,0.224474884723006,2714.869868414371,3.1153167403969695,363.4536197129798,EI,acute,0,,
120183.4122666819,0.7783813863201474,0.5266702857322981,0.33235015176259003,0.2248755590360207,4625.339044563353,3.0786278490404904,349.4658639451368,EI,acute,0,,
121920.98715404244,0.7783813863201474,0.5253428344504171,0.3331905294112381,0.22487595439614153,1737.5748873605287,3.034752331274062,352.68743309401265,EI,acute,0,,
124571.24463010284,0.7783813863201474,0.5258069483113533,0.3328967624972615,0.22487617749818717,2650.2574760603975,2.9701878719739363,353.21153072122496,EI,acute,0,,
125046.80152110348,0.7749976441376523,0.5258069483113533,0.3328968097922699,0.22585804870958884,475.5568910006368,3.038862212983757,351.8682562402245,EI,acute,0,,
125069.55590351517,0.7763759583157146,0.5258069483113533,0.33290032474214665,0.2254594593890629,22.754382411694092,3.1182648501426438,351.8042395032727,EI,acute,0,,
129667.7748715623,0.7762292889515134,0.5258069483113533,0.3329001801005934,0.2255019622197311,4598.218968047133,3.0848065403537666,339.3287194389144,EI,acute,0,,
130359.87747153192,0.7762292889515134,0.5248187414578616,0.3335273608732173,0.2255021966662453,692.1025999696102,3.068428781580313,345.19823792778527,EI,acute,0,,
139443.12004191073,0.7776300182813328,0.5248187414578616,0.3335253577346961,0.22509465218108357,9083.242570378816,2.940266969599009,322.71222837062294,EI,acute,0,,
140834.6209969521,0.7776300182813328,0.5253290709220865,0.3332020871083697,0.2250951464512695,1391.5009550413452,2.911215985776409,326.6242325505239,EI,acute,0,,
146699.827895698,0.7776300182813328,0.5255662230093991,0.33305183897373114,0.22509521618342643,5865.206898745911,2.7948226380245704,320.3821072857435,EI,acute,0,,
167513.5387040543,0.7826444113178034,0.5255662230093991,0.33300567831886363,0.22362203583622128,20813.710808356336,2.5072600295281533,280.5743366376744,EI,acute,0,,
167675.92899660714,0.7826444113178034,0.5272489428675275,0.33194627305338686,0.22362431651625927,162.3902925528298,2.504831805679119,286.2664920776136,EI,acute,0,,
168061.2638146701,0.7776434899931599,0.5272489428675275,0.331985312201933,0.2250888834773823,385.3348180629539,2.558590779560154,285.61013353229623,EI,acute,0,,
168584.02638665118,0.7776434899931599,0.5259884858548137,0.33278424659092243,0.2250911686822375,522.7625719810832,2.550656839878974,290.6562445443482,EI,acute,0,,
170899.10696058522,0.7782396138106509,0.5259884858548137,0.3327824124313734,0.22491751142917044,2315.0805739340367,2.5746184858584624,286.71887683423785,EI,acute,0,,
171764.53657680377,0.7782396138106509,0.5257827594500389,0.3329126705600412,0.22491754400146502,865.4296162185377,2.5616463605727726,291.09617733781516,EI,acute,0,,
172424.84408715612,0.7745202332876021,0.5257827594500389,0.3329098615373936,0.22599573016224142,660.3075103523552,2.6098327209153642,289.9814134350405,EI,acute,0,,
172812.58319226917,0.7745202332876021,0.5246881858614894,0.33360604024507945,0.2259968694499277,387.7391051130511,2.6039770466062158,295.1173986153711,EI,acute,0,,
176922.5446286475,0.7805644296611082,0.5246881858614894,0.33358697106825935,0.22423407476154816,4109.96143637833,2.6000078224226275,288.26173683381313,EI,acute,0,,
177058.25581660302,0.7805644296611082,0.5273382330883971,0.331914131785935,0.22423646933163,135.7111879555172,2.5980149746525805,293.6886493085526,EI,acute,0,,
177356.97029047593,0.7770363133596643,0.5273382330883971,0.33192895385571125,0.22526466913796758,298.71447387291965,2.6500227153609024,293.1940025505679,EI,acute,0,,
177501.15207982398,0.7770363133596643,0.5243974747894473,0.33379383222432507,0.22526700452634835,144.181789348046,2.6478701376878306,298.5896112711809,EI,acute,0,,
178179.80196078136,0.7770363133596643,0.5251182339141435,0.33333697017347225,0.22526787753195318,678.6498809573678,2.637784949950795,303.06465382413387,EI,acute,0,,
216472.07434703584,0.7722685679008237,0.5251182339141435,0.3333151025141155,0.22664374188488495,38292.27238625448,2.2173760816292343,249.4548091832889,EI,acute,0,,
218130.65655291046,0.7774743912303089,0.5251182339141435,0.3333360848178047,0.2251403494877671,1658.5822058746182,2.2463600840943587,247.5580500838681,EI,acute,0,,
220423.1834650361,0.7778788687532789,0.5251182339141435,0.33333482705312967,0.2250224330746458,2292.5269121256542,2.268363935851795,244.98330507199387,EI,acute,0,,
223327.81918969398,0.7754133272810966,0.5251182339141435,0.3333359621559497,0.22573869391846252,2904.6357246578873,2.2836384730221355,241.79701479057906,EI,acute,0,,
302821.97341575427,0.7754133272810966,0.5248657205614404,0.3334963703414091,0.22573872097044098,79494.15422606032,1.6841578378399906,181.62486486509704,EI,acute,0,,
331702.1830205759,0.7745787980306764,0.5248657205614404,0.3334934169746256,0.2259799300573568,28880.209604821655,1.567671322700267,165.8113899009898,EI,acute,0,,
341652.7316058144,0.7712515704746398,0.5248657205614404,0.3334643580202643,0.2269350459100547,9950.548585238499,1.551282782102682,160.98217550122172,EI,acute,0,,
341899.00606335385,0.7733489693334189,0.5248657205614404,0.3334858749009357,0.22633417896426766,246.2744575394221,1.5794137754771906,160.86621787267683,EI,acute,0,,
347036.0985551399,0.7785361603985164,0.5248657205614404,0.333491637632745,0.2248300561886901,5137.092491786041,1.5848495366571402,158.48495366571402,EI,acute,0,,
348684.59862767183,0.7785361603985164,0.5256153744133819,0.33301729661886564,0.2248309326555346,1648.5000725319433,1.5773567348918585,160.60359482535287,EI,acute,0,,
356343.74544764543,0.7773213625173624,0.5256153744133819,0.333021370067849,0.2251850528705367,7659.146819973599,1.5715162877208533,157.15162877208533,EI,acute,0,,
368196.5496193543,0.7773213625173624,0.5254335217336168,0.3331366330215936,0.22518505568937797,11852.804171708867,1.520926800040395,154.80862071839735,EI,acute,0,,
368761.36603525124,0.776340414998719,0.5254335217336168,0.3331372912582144,0.22547003451686853,564.8164158969026,1.5457150680583114,154.57150680583115,EI,acute,0,,
371688.46669043496,0.774235866600131,0.5254335217336168,0.3331304404453,0.2260782638351299,2927.100655183707,1.5604465889481023,153.35423374145142,EI,acute,0,,
376495.4799124058,0.7770594604415734,0.5254335217336168,0.3331370505554839,0.22526123495600775,4807.013221970835,1.5670838867327181,151.39623990468635,EI,acute,0,,
379075.52168102405,0.777697320941811,0.5254335217336168,0.333135724415487,0.22507558169665584,2580.0417686182823,1.582798059177484,150.365815621861,EI,acute,0,,
379637.20322350855,0.7757234648912529,0.5254335217336168,0.33313644487492716,0.22564878255034934,561.6815424844738,1.6067972127569918,150.14334611007956,EI,acute,0,,
383892.8908041623,0.7757234648912529,0.5253628836601189,0.3331813069953506,0.22564882995935073,4255.687580653761,1.5889848825296276,151.08380850281705,EI,acute,0,,
386880.12891973666,0.7757234648912529,0.5252485557982871,0.33325391373618096,0.22564888755633386,2987.2381155743615,1.5767157690463232,152.5020170061198,EI,acute,0,,
405997.05419955205,0.7807660193981505,0.5252485557982871,0.3332312077707794,0.22417626571843025,19116.9252798154,1.527104676217025,145.32125144645883,EI,acute,0,,
406592.8747971404,0.7807660193981505,0.5262925983136111,0.332572403497665,0.22417778183931475,595.8205975883502,1.5248668592822954,147.56776057570602,EI,acute,0,,
408359.76682675333,0.7780501043254663,0.5262925983136111,0.33259047493605104,0.22497253615845705,1766.892029612906,1.5427572723287766,146.92926403131207,EI,acute,0,,
409432.03664082004,0.7742593700513483,0.5262925983136111,0.3325838679356119,0.22606949916720517,1072.2698140666978,1.563140992212795,146.54446801994953,EI,acute,0,,
409792.3513027025,0.7742593700513483,0.5249012799028765,0.3334692010782998,0.22607205960268953,360.31466188245486,1.561766582426248,148.8558773875018,EI,acute,0,,
410872.82125674514,0.7747368214658606,0.5249012799028765,0.3334715037343772,0.22593429700439852,1080.469954042642,1.5819980450647713,148.46443192146316,EI,acute,0,,
412375.24505432195,0.7707223038314277,0.5249012799028765,0.3334345047942627,0.22708593933278812,1502.4237975767994,1.6004840443597872,147.92352531204094,EI,acute,0,,
413062.8183393831,0.7768871494349324,0.5249012799028765,0.3334747184615831,0.2253111107102909,687.5732850611654,1.6220293143109497,147.67729578054914,EI,acute,0,,
421617.5077224142,0.7767173224638451,0.5249012799028765,0.3334748938435749,0.22536049284791923,8554.689383031096,1.6128362497842181,144.6808988777019,EI,acute,0,,
456966.61756463716,0.7767173224638451,0.5256792977200759,0.3329814273542217,0.22536054987178897,35349.10984222292,1.4880736882324388,135.67730686825178,EI,acute,0,,
463301.9998607384,0.77484990862162,0.5256792977200759,0.33297731978926237,0.2259008895476414,6335.382296101274,1.489309349422006,133.82199951328172,EI,acute,0,,
464469.6657943385,0.7774735633865325,0.5256792977200759,0.33298055870563,0.22514075654529989,1167.6659336000919,1.5070951916770476,133.48557411996708,EI,acute,0,,
582060.176094967,0.7774735633865325,0.5258315857098814,0.33288404457543236,0.22514070350401647,117590.51030062858,1.2026247950771805,108.23623155694625,EI,acute,0,,
610364.0569549424,0.7726745747009103,0.5258315857098814,0.33286437860853696,0.22652564192087313,28303.88085997533,1.163240187407119,103.21708705161761,EI,acute,0,,
610398.9018450114,0.7726745747009103,0.5248265596158087,0.33350510059204586,0.22652788158041798,34.84489006901336,1.1631737833288491,104.84946779302304,EI,acute,0,,
610555.8382132393,0.7733631412568835,0.5248265596158087,0.33351092311442426,0.2263301430269422,156.93636822789304,1.179253321212789,104.8225174411368,EI,acute,0,,
612415.4846089451,0.7733631412568835,0.5242003564146022,0.3339096713772888,0.2263303736738559,1859.646395705718,1.1756724284308009,106.1370942333362,EI,acute,0,,
619315.5197349463,0.7796549654293645,0.5242003564146022,0.3339040408028732,0.2245000993493957,6900.0351260012585,1.1787206629526181,104.95457957797286,EI,acute,0,,
619436.2452831573,0.7796549654293645,0.5254560610517799,0.33311081106540874,0.22450327701023437,120.72554821100947,1.1784909351972503,106.5484955109843,EI,acute,0,,
621452.5555582164,0.7767510655094314,0.5254560610517799,0.333123020010523,0.22535084625291357,2016.3102750590467,1.1907586401895285,106.20279763852552,EI,acute,0,,
622157.6475465101,0.773930232028705,0.5254560610517799,0.33311417075205724,0.22616620051794786,705.0919882936852,1.2054822486815568,106.08243788397701,EI,acute,0,,
626256.2973009916,0.773930232028705,0.5249010361389406,0.3334674357700337,0.22616690149893792,4098.6497544814965,1.1975927479390072,106.98495214921799,EI,acute,0,,
629404.3922061955,0.7800985375441463,0.5249010361389406,0.33345745771994095,0.22437186668299425,3148.094905203962,1.2074907792346852,106.44984501147884,EI,acute,0,,
629811.4851588991,0.7766337797499886,0.5249010361389406,0.3334751075425258,0.2253847747029046,407.09295270362657,1.222588057130316,106.38103873731323,EI,acute,0,,
637592.4009420861,0.7790379386749807,0.5249010361389406,0.3334661932237732,0.22468321714623593,7780.915783186979,1.2233520958629267,105.08280823437963,EI,acute,0,,
638429.5154344758,0.7790379386749807,0.5255255757719288,0.3330712838536493,0.22468415147790546,837.1144923896759,1.221748025650033,106.51136633872085,EI,acute,0,,
639651.3018005891,0.7825965103700016,0.5255255757719288,0.33303201959837264,0.22363611584107032,1221.7863661131964,1.235047904655163,106.3079209070267,EI,acute,0,,
640452.8126079405,0.7825965103700016,0.5262151558035592,0.3325979473395089,0.2236376962586472,801.5108073514244,1.2335022728401581,107.73627446325432,EI,acute,0,,
640891.4878822467,0.776363255900423,0.5262151558035592,0.332641210736408,0.22546255918736366,438.67527430616235,1.2482612347407842,107.66253149639265,EI,acute,0,,
641408.1849561115,0.776363255900423,0.5252044142462402,0.3332826859167087,0.2254634496222856,516.6970738647036,1.2472556770592083,109.13487174268073,EI,acute,0,,
641598.9525958856,0.7785663251024433,0.5252044142462402,0.3332771883319455,0.2248217587069179,190.7676397740732,1.2624708888964165,109.10242249722118,EI,acute,0,,
641968.9890539916,0.7785663251024433,0.5267245524685943,0.33231507531904075,0.22482157740762485,370.03645810603757,1.2617431897954414,110.59724256231648,EI,acute,0,,
643857.5700079956,0.7779604817315563,0.5267245524685943,0.3323170760711088,0.22499801375724104,1888.5809540039281,1.2735735948379754,110.2728356506052,EI,acute,0,,
643935.3437408103,0.7779604817315563,0.5257229665100065,0.3329515618263818,0.22499893876088276,77.77373281464713,1.273419774157922,111.81246797484194,EI,acute,0,,
690395.8936525068,0.7798545067693075,0.5257229665100065,0.33294054927323535,0.22444506214435983,46460.54991169647,1.2022087727198407,104.28798992268499,EI,acute,0,,
697172.3102398777,0.7731438608094232,0.5257229665100065,0.33293806542375964,0.2263914858425378,6776.416587370945,1.2048671292033593,103.27432536028793,EI,acute,0,,
697240.0248141985,0.7731438608094232,0.524780069871999,0.33353881127306617,0.22639321031619553,67.71457432085302,1.2047501148871074,104.69852188899863,EI,acute,0,,
697534.7164385229,0.7761945249966186,0.524780069871999,0.33355188607214475,0.2255122607050594,294.6916243243864,1.218577340979839,104.6542892841509,EI,acute,0,,
698545.7057637067,0.7761945249966186,0.5249327526741674,0.3334549970640344,0.22551234756846883,1010.989325183745,1.2168137216869643,105.9343710645122,EI,acute,0,,
704199.2059500859,0.7727843860644621,0.5249327526741674,0.3334384288746026,0.22649623293746815,5653.500186379227,1.2212453418468299,105.08390150775048,EI,acute,0,,
704395.7795358588,0.7727843860644621,0.5240434290589042,0.33400512737543997,0.2264968022509725,196.57358577287278,1.2209045326271704,106.47423249655557,EI,acute,0,,
704585.6417426321,0.7758463199242434,0.5240434290589042,0.3340191640757109,0.2256123972215476,189.86220677340563,1.2347682786254603,106.44554126081555,EI,acute,0,,
706846.5466666203,0.7758463199242434,0.5247914321247265,0.33354436996842945,0.22561327301257728,2260.904923988178,1.2308187740345558,107.51980095014514,EI,acute,0,,
718118.6494894939,0.7709845094492377,0.5247914321247265,0.33350829329142756,0.22701142852650946,11272.102822873572,1.2254242396077042,105.83209342066537,EI,acute,0,,
719059.6173512803,0.7709845094492377,0.5238431972851663,0.3341138312431241,0.22701267725939736,940.9678617863995,1.2238206384615702,107.08430586538739,EI,acute,0,,
719472.3478181115,0.7747275234013239,0.5238431972851663,0.3341440279913376,0.22593630752686286,412.73046683123175,1.2370176598138864,107.02287618614524,EI,acute,0,,
720577.4201131245,0.7747275234013239,0.524838040190723,0.33351167020738864,0.2259369986029355,1105.0722950130516,1.2351205785202684,108.2465226118887,EI,acute,0,,
751779.6834128813,0.7747910017104048,0.524838040190723,0.3335119314095254,0.2259186646137936,31202.263299756814,1.1971592473915234,103.7538014405987,EI,acute,0,,
765973.903749356,0.7741221366439597,0.524838040190723,0.3335086698860791,0.22611165396776323,14194.220336474711,1.188030030193541,101.83114544516066,EI,acute,0,,
773104.8620260722,0.7749026782817267,0.524838040190723,0.33351236627750713,0.22588640045043076,7130.958276716145,1.1900067444767717,100.8918761621611,EI,acute,0,,
781268.1539491315,0.7722490282286205,0.524838040190723,0.33349359427856223,0.22664984744468195,8163.291923059313,1.1903723392510916,99.83768006622059,EI,acute,0,,
781806.8721338421,0.7762915641002286,0.524838040190723,0.3335151339704827,0.22548413171267517,538.7181847106173,1.2023429743373675,99.76888510459007,EI,acute,0,,
821365.7300199278,0.7762915641002286,0.5250933300900281,0.33335314592656257,0.22548424018165145,39558.85788608576,1.1444353783497265,96.18127115917916,EI,acute,0,,
826101.9844901206,0.7788143445402552,0.5250933300900281,0.3333460404365568,0.22474904792423153,4736.254470192719,1.1499790798653033,95.62983927300945,EI,acute,0,,
826268.5699429568,0.7788143445402552,0.5253254911703921,0.3331991970220055,0.22474936813919705,166.5854528362888,1.1497472305698806,96.820819416411,EI,acute,0,,
830866.6035693855,0.7788143445402552,0.5257596869830387,0.33292452725930166,0.22474970635543964,4598.033626428682,1.1433845047059017,97.48857355913479,EI,acute,0,,
835992.238326573,0.7788143445402552,0.525707649455736,0.33295744851391207,0.22474968373926837,5125.634757187602,1.1363741867992732,98.08703507109516,EI,acute,0,,
